,Date,Tweets
2712,2021-04-03 21:56:30+00:00,Finally got a cryptopunk! @zed_run @ponyplug247 #zedrun #cryptopunk #zed https://t.co/jifXYAZvEb
2713,2021-04-03 21:53:06+00:00,"Top 3 Most Expensive NFTs Ever Sold

1 - Everydays: $69.3 Million @ChristiesInc
2 - CryptoPunk: $7.5 Million 
3 – CROSSROAD: $6.66 Million @beeple
 
@niftygateway @rariblecom @opensea #nftart #NFTs #cryptoart #crypto #ETH @SuperRare #BTC #artwork #art 

https://t.co/Un66r8A5wI"
2714,2021-04-03 21:23:01+00:00,Buy the CryptoPunk dip but also make sure you like the art just in case.
2715,2021-04-03 20:00:03+00:00,"The NeonPunk #02 has been minted.

Listed for sale on @opensea 

Price: Ξ0.075

Get It on: https://t.co/zJ6JogMn6j

 #NFT #NFTs #CryptoPunks #CryptoPunk #NFTCommunity"
2716,2021-04-03 19:13:34+00:00,"Thank you for the shoutout last night .@peruggia_v! It’s a pleasure to contribute to the #cryptopunk community. Now it’s time you and all other punk holders and claim their free body!

So far 383/1938 Punk holders have claimed their matching body! Ends April 11. https://t.co/JRmDqrbnUX"
2717,2021-04-03 16:30:47+00:00,"Calling all #Cryptopunk projects!! I'm writing an article and my goal is to feature every CryptoPunk project in existence.. please comment with you collection if you would like to be featured, thank you!

@CryptoPumpks @picassopunks @LouvrePunks for example

#NFT #NFTCommunity"
2718,2021-04-03 15:57:48+00:00,"Some details of the high resolution unlockable download from Da Vinci Punks #NFT collection.
This is part of #001, inspired by CryptoPunk #3831

1st drop tomorrow, 5pm PST

#nftcollector #nftart https://t.co/jDlTe2xhAp"
2719,2021-04-03 15:56:26+00:00,"Next drop 20:00 UTC 👀

#NFT #NFTs #CryptoPunk #CryptoPunks #NFTCommunity"
2720,2021-04-03 15:32:14+00:00,"Just had the best idea ever!

Rebranding!

Forget the ""born"" series..
Introducing:
‼️ THE OLD PUNKS ‼️
https://t.co/0ZJH15mawy
#cryptopunks #nft #Cryptopunk https://t.co/iukJW0ByTe"
2721,2021-04-03 15:31:41+00:00,"GIVEAWAY WINNER IS...

🎊🎊@makibo🎊🎊!!!!

Congratulations!!! on winning this #Alien #ImpastoPunks #071!

What a special one!

You have 12 hours to claim the prize or it's going to someone else! Hope you are on discord and Twitter!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk https://t.co/LGOlYo4nan"
2722,2021-04-03 15:05:09+00:00,"💥SOLD💥

#DreamPunks #52 picked up by  @NfTommo !!

Congrats!!🎉

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/IM00FZdDrs"
2723,2021-04-03 14:25:41+00:00,"🎉SOLD🎉

#DreamPunks #51 and #54 picked up by KeyzerSoze!

Nice couple of DreamPunks to add to an awesome collection!!

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/wa58JYmix6"
2724,2021-04-03 14:14:34+00:00,"💥SOLD💥

#DreamPunks #55 picked up by Couchsurfer!!

#zombiegang!! 🧟‍♂️

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/tDeTBN3f5W"
2725,2021-04-03 14:08:19+00:00,@TylerDurden Give me one reason to buy a lambo over a cryptopunk
2726,2021-04-03 14:04:14+00:00,"🎉SOLD🎉

#DreamPunks #46 acquired by @gluckworks!!

Yeehaww! 🤠🟣

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/sKFzr9xb4j"
2727,2021-04-03 13:57:34+00:00,"The first NeonPunk #01 has been minted.

Listed for sale on @opensea 

Price: Ξ0.05

Get It on: https://t.co/hOVJt0hT4V

 #NFT #NFTs #CryptoPunks #CryptoPunk #NFTCommunity"
2728,2021-04-03 13:49:00+00:00,"Next #DreamPunks drop hitting in 10 mins!!

Last drop sold out in less than 15 minutes flat!⏱️

#NFTdrop #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/I5idp70NC0"
2729,2021-04-03 10:26:38+00:00,I'll start it. This is Anarcho Punk. A UK punk mixed with a cryptopunk using neural nets https://t.co/85PNEsIlfH
2730,2021-04-03 09:06:28+00:00,"METAL PUNK #060 has been listed for sale

Price: Ξ0.03

LINK: https://t.co/wtyyu1BF6H

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/dVWFSGaMCg"
2731,2021-04-03 08:47:51+00:00,"METAL PUNK #058 has been listed for sale

Price: Ξ0.03

LINK: https://t.co/RDCyLa80rT

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/bPDrP9E24o"
2732,2021-04-03 08:47:20+00:00,"METAL PUNK #057 has been listed for sale

Price: Ξ0.03

LINK: https://t.co/nHNtYoJM66

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/6gOyVG17sG"
2733,2021-04-03 08:22:36+00:00,"METAL PUNK #056 has been listed for sale

Price: Ξ0.03

LINK: https://t.co/fQLpzJVeCL

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/GZCcHMwoHI"
2734,2021-04-03 08:13:57+00:00,"METAL PUNK #055 has been listed for sale

Price: Ξ0.03

LINK: https://t.co/ufgJxvz7hm

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/KRgxzlm2qH"
2735,2021-04-03 07:57:30+00:00,"🟪 Rare 🟪

Neon Punk #020 (1/15 Glowing Neon) has been listed for sale

link: https://t.co/9dWIeUhjPh

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/uegsSpY4Hv"
2736,2021-04-03 07:00:58+00:00,"Metal Punk #055 has been minted

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist"
2737,2021-04-03 06:53:28+00:00,"First batch sold out quickly, second batch have been listed for sale

link: https://t.co/RVTgKpR1YK

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/1KFLG8r9BR"
2738,2021-04-03 05:48:13+00:00,Alien needs a home with a good turntable! #nft #opensea https://t.co/GvgGQaCNVR #nfts #nftcollector #nftart #NFTcollectibles #Cryptopunk #cryptocollector #NFTCommunity #NFTcollectibles
2739,2021-04-03 04:16:30+00:00,"METAL PUNK #049 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/VmFbgZMFnk

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/nqXiU5Ulvt"
2740,2021-04-03 03:56:48+00:00,"También haré unos cuantos a mis amigos de la comunidad, y gente que admiro, no pienso que esto se convierta en una clase de cryptopunk casero, pero me gustaría que cada uno tenga uno :) https://t.co/6z0vp3AAov"
2741,2021-04-03 03:41:56+00:00,"🪙SECONDARY MARKET SALE🪙

#DreamPunks #10

Big day today - first ever secondary sale by NiftyCollector for 0.3e!!!

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/oDJfTTRRaG"
2742,2021-04-03 03:38:04+00:00,"METAL PUNK #048 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/l8VFoAtPmE

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/9pZFEjPfxJ"
2743,2021-04-03 03:16:55+00:00,"METAL PUNK #047 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/AvJ8oaE1Wg

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/Wfkmg0XSvS"
2744,2021-04-03 02:53:21+00:00,"METAL PUNK #046 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/bwSV1jHc1q

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/iPm6zC3CMF"
2745,2021-04-03 02:51:36+00:00,When is @elonmusk going to have a @larvalabs Cryptopunk as an avatar and a @whatsyouryat as a bio?
2746,2021-04-03 02:39:40+00:00,"To all low effort pixel collections and #cryptopunk knock-offs, I’m no use to you. Don’t bother following me.  #nft #NFTs #cryptoart"
2747,2021-04-03 02:20:59+00:00,"Neon Punk #019 has been listed for sale 🟪  

Ξ0.035

https://t.co/SaWxbwKXL6

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/dvP7JMKxWX"
2748,2021-04-03 02:17:10+00:00,"Neon Punk #018 has been listed for sale 🟧
Ξ0.035

https://t.co/ysjimqSdyM

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/jnvY1hcfhq"
2749,2021-04-03 02:14:42+00:00,"Neon Punk #017 has been listed for sale 🟧

Ξ0.035

https://t.co/izztkHvLcI

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/uBANHzwbra"
2750,2021-04-03 02:10:51+00:00,"Neon Punk #016 has been listed for sale 🟪 

Ξ0.035

https://t.co/OB3vp0IrR9

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/iGtd7cYksR"
2751,2021-04-03 01:55:47+00:00,"METAL PUNK #045 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/242DqanLbf

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/RieSbaYQYv"
2752,2021-04-03 00:12:48+00:00,"The winner will be chosen at 8AM PT along with some new Fire drops!

Keep your Eyes open! The winner has 12 hours to claim the Alien #ImpastoPunks #071

See you tomorrow!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/LGOlYo4nan"
2753,2021-04-03 00:11:48+00:00,"'ANARCHO PUNK'
Northern UK punk crossed with cryptopunk via neural network.
1/1 
#NFT #NFTart #NFTCommunity https://t.co/AzQyxecNY3"
2754,2021-04-02 23:05:34+00:00,Sold! CryptoPunk #7624 was purchased for Ξ25.0 ($52k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum #cryptopunks https://t.co/Mto3lNuqzc
2755,2021-04-02 22:05:35+00:00,$241k! The biggest NFT sale of the last 42 hours! CryptoPunk #3308 was purchased for Ξ115.0 ($241k) $ETH #NFT #NFTs #digitalart #art #cryptoart #ethereum #cryptopunks https://t.co/I4vFGq9HHk
2756,2021-04-02 21:36:32+00:00,"METAL PUNK #044 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/8NqbD5uiXL

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/nWzwdt08q7"
2757,2021-04-02 21:19:37+00:00,"METAL PUNK #043 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/j5dSat4TJK

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/UUtO2mNOR1"
2758,2021-04-02 21:08:11+00:00,"Dropping soon on @withFND!!

#nft #nftart #crypto #cryptoart #cryptopunk #digitalart #cgart #art #3d #3dart #withFND #withfoundation #foundationapp https://t.co/hN9jSBKYBr"
2759,2021-04-02 20:59:25+00:00,"METAL PUNK #042 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/TVsWpP41b9

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/KyXAdKSzCx"
2760,2021-04-02 20:47:37+00:00,"Back at it again with our latest drop ""Joseph #24"" 1/1. #NFT #nfts #nftcollector #NFTCommunity #NFTartist #Crypto #cryptoart #cryptoartist  #opensea #BitcoinAsset
#eth #vet #altcoins #cryptocurrencies #CryptoNews #hashmasks #cryptopunk $whale
https://t.co/XuDLkKkaUy https://t.co/YOv8OQSIZK"
2761,2021-04-02 19:49:01+00:00,"Neon Punk #015 has been listed for sale 🟧

Ξ0.035

https://t.co/mQV2gi7lcB

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/ZxhzDmxdCG"
2762,2021-04-02 17:29:15+00:00,"#NewProfilePic

You have your #CryptoPunk,
I have my $CREATION.

@muratpak @7Surfer7Silver7 https://t.co/s8dbuvLzH4"
2763,2021-04-02 09:18:00+00:00,"METAL PUNK #039 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/yf6brl8PO1

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/jYPMGW8Fv1"
2764,2021-04-02 09:05:19+00:00,"METAL PUNK #038 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/RiqzV557Qb

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/8TFIvDSd25"
2765,2021-04-02 08:58:01+00:00,"Morning #NFTCommunity !
These Punks have been to some famous places...check them out! And we are doing a #giveaway for the guy on the right so make sure to enter!

#NFTs #nftart #cryptoart #punkverse #CRYPTOPUNK #NFTshill #NFTDROP #NFTcollectibles #Digital @opensea https://t.co/aa62a63reW"
2766,2021-04-02 08:57:44+00:00,"METAL PUNK #037 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/qhDfsZVRLn

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/ys5xsMhhyC"
2767,2021-04-02 08:14:09+00:00,"Neon Punk #012 has been listed for sale 🟪 

Ξ0.035

https://t.co/WdGNUGpBQB

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/8po2oDkZ1L"
2768,2021-04-02 08:02:04+00:00,"METAL PUNK #035 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/n71HL4je71

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #metalpunk https://t.co/a9IioReDqO"
2769,2021-04-02 07:46:53+00:00,"Neon Punk #011 has been listed for sale Purple square

Ξ0.035

https://t.co/IdNd6hWhhD

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/ORcvNG9TtP"
2770,2021-04-02 07:34:53+00:00,"SUPRISE RARE

METAL PUNK #034 has been listed for sale

FOURTH RARE PRECIOUS METAL (4/25)

Price: Ξ0.1

LINK: https://t.co/zfovttvFLv

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/1JskJh5j6Q"
2771,2021-04-02 07:00:53+00:00,"33 Metal Punks sold instantly and we just started last night.  Nearing the next price floor for both commons and rares. Still a chance to get into this collection early :)

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/VTbbD3fFzr"
2772,2021-04-02 06:43:05+00:00,"#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist

Old world artist taking my first step into a new world
https://t.co/NWZQBM1uvn https://t.co/d0hNt27IG0"
2773,2021-04-02 06:30:34+00:00,"Neon Punk #010 has been listed for sale 🟪

Ξ0.035

https://t.co/iX2ecM7y3J

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/BFTYX4CyVk"
2774,2021-04-02 06:13:02+00:00,"Almost every Neon Punk posted has sold out and the collection was just started this morning, there's two still available.

https://t.co/RVTgKpR1YK

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist"
2775,2021-04-02 05:26:03+00:00,"Neon Punk #09 has been listed for sale Purple square

Ξ0.035

https://t.co/6WKrOU6IMy

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/4B7bQtdH8P"
2776,2021-04-02 04:30:22+00:00,"METAL PUNK #027 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/thoDMJZ8tR

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/99QVMloa5C"
2777,2021-04-02 04:06:32+00:00,"Neon Punk #08 has been listed for sale 🟪

Ξ0.035

https://t.co/UXZGKeBKJL

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/eqAa2Uf2Ch"
2778,2021-04-02 03:47:07+00:00,"METAL PUNK #025 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/O1Ge4FV1Xd

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/HR4RnNrqzJ"
2779,2021-04-02 03:10:16+00:00,"Reading @peruggia_v's first thread on Twitter, and then listening to @MetaKovan's clubhouse after winning the @beeple auction was like a religious experience.

I'm just a simple pleb so no alien for me lol. Still, in homage, I scooped #CRYPTOPUNK #6312. 

Digital Scarcity FTW https://t.co/vQsrCSkjI9"
2780,2021-04-02 02:37:14+00:00,"Its an #unofficialpunks party!

We’ve noticed many of the Punks projects we’ve seen start around .1 $ETH 

Our first 25 have a floor price of .025 and they will steadily increase every 25, giving everyone a chance to get in on the punks party!

Come on down!
#nft #cryptopunk https://t.co/UhBpu6lAId"
2781,2021-04-02 01:00:03+00:00,"METAL PUNK #023 has been listed for sale

Price: Ξ0.025

LINK: https://t.co/r9IC9fWxCT

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/MnEdbrxbPp"
2782,2021-04-02 00:40:50+00:00,"There are only 10 Hashpunks left to finish this collection, is there a #cryptopunk in particular that you would like to see merged with #Hashmasks ?

#NFTs #NFTCommunity #nftcollector https://t.co/ImZIKPX1wx"
2783,2021-04-02 00:28:11+00:00,"Neon Punk #05 has been listed for sale 🟪

Ξ0.035

https://t.co/or19a5aNhp

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/jk70z7zXmU"
2784,2021-04-02 00:06:05+00:00,"METAL PUNK #021 has been listed for sale

SECOND RARE PRECIOUS METAL (2/25)

Price: Ξ0.1

LINK: https://t.co/Hw5UwiOQFC

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist https://t.co/KO4RguWZeF"
2785,2021-04-01 22:31:26+00:00,"🎉SOLD🎉

#DreamPunks #37!!

Got to love them #nerdglasses 🤓

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/0Cn7WuLqDW"
2786,2021-04-01 22:13:54+00:00,"💥SOLD💥
￼
#DreamPunks #33 acquired by Stormzy!! 
￼
🤠🔵🔴

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/lGLc4JceTP"
2787,2021-04-01 21:27:27+00:00,Muting derivative #cryptopunk projects this week like playing whac-a-mole... https://t.co/Lxr5avaPf7
2788,2021-04-01 21:25:29+00:00,"We are halfway through the 100!!! Drop #5 comin at yall at 8pm EST tonight!!!!!!

#nft #nftcollector #nftartist #cryptopunk #altpunks #unofficialpunks #3DVoxelPunks
#cryptoartist #cryptocurrency #blockchain #NFTs #nftart"
2789,2021-04-01 20:55:49+00:00,"🎊SOLD🎊

Congratulations to @SF for acquiring #ImpastoPunks #44!!

#VRGANG where you at????🔥🔥🔥

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles 

https://t.co/jlCKhVPTTP"
2790,2021-04-01 19:24:55+00:00,"🔥SOLD🔥

Congratulations to @Dinewbie for acquiring #ImpastoPunks #054!!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles 

https://t.co/veEpXll1VN"
2791,2021-04-01 19:24:10+00:00,"🔥SOLD🔥

Congratulations to @MBaum for acquiring #ImpastoPunks #048!!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles 

https://t.co/tISU4a6nDh"
2792,2021-04-01 19:23:29+00:00,"🔥SOLD🔥

Congratulations to @collectingcoins for acquiring #ImpastoPunks #064!!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles 

https://t.co/9NumrBrGG7"
2793,2021-04-01 19:18:45+00:00,"#NFTCommunity #nftcollector #Sales #ALERTA 

Get a rear terrestrial #NFTartwork Aka-Ndu  via @signArtApp -  https://t.co/h1vRU2Bg2n 

#spiritualpunk #cryptopunk #NFTs #InspirationalArt #NFTarts #NFT #NFTcollectibles @realfrankwilder @Ph0enixWilder @nbatopshot #NFTartists"
2794,2021-04-01 19:14:00+00:00,"3 more punks dropping today!! 

DROP TIME:
9pm UTC
5pm Eastern
2pm Pacific

Check em out at https://t.co/hTBwRrJCL0

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/m2fOEDsnyi"
2795,2021-04-01 19:13:11+00:00,"If you’re going to fractionalize a CryptoPunk, don’t split it into 1000 shares.

Fractionalize it into its parts: the cap, the pipe, the sunglasses, etc."
2796,2021-04-01 19:02:03+00:00,"FUCK! I just accidentally sent my #cryptopunk to the burn address because that’s what I had copied on my clipboard 😭😭😭😭

#RIP"
2797,2021-04-01 17:28:44+00:00,@fvckrender @ThankYouX I can't think straight all I can think about is which cryptopunk I need to buy
2798,2021-04-01 17:24:44+00:00,"👁 👁 

#DREAMGENPUNKS 
https://t.co/zsd4nAGJKy

#NFT #NFTs #unofficialpunks #cryptopunk #cryptopunks #nftart #nftcollectors #nftcommunity https://t.co/POFDQUWeFd"
2799,2021-04-01 17:19:50+00:00,A cryptopunk reimagined through the All-seeing eye. Thank you for the opportunity to create this. https://t.co/4htfcDzvW2
2800,2021-04-01 17:16:07+00:00,"this is just incredible.  @9GreenRats created a custom portrait of my #cryptopunk and I couldn't be happier!  😍🥰😍

this is truly an artist deserving of all the great things coming their way 🙏

https://t.co/ZDY2mu58Zg https://t.co/NgBCAna5F8"
2801,2021-04-01 17:08:25+00:00,"🎊🎇CONGRATULATIONS!🎇🎊

YON WON THE GIVEAWAY @veronitab123 !!!

The Fedora Ape #ImpastoPunks is yours!!

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles #picassopunks https://t.co/YhDWY70qTS"
2802,2021-04-01 13:34:59+00:00,"Ready Player #9252
#CRYPTOPUNK https://t.co/ukeJFRpxtS"
2803,2021-04-01 10:50:12+00:00,@elonmusk @elonmusk can we finally put a bumper sticker of my #cryptopunk on the rocket. #NFT @SpaceX
2804,2021-04-01 10:00:00+00:00,"1 hour till the next #DreamPunk drop ⏱️

Thanks to everyone who has made this a Sold Out #NFTcollection so far!!🙏

#NFTdrop #drop #airdrop #cryptopunks #Cryptopunk #nftart #NFTCommunity https://t.co/pTXpiWELp9"
2805,2021-04-01 09:57:18+00:00,"What's the price of the most expensive #CryptoPunk? Need to price the #SquiffyPunk #1 I grabbed for Ξ0.04 accordingly: https://t.co/tK7L3jYhK1
These are #Bofa #NFTcollectibles. Don't underestimate the #BofaGang avantgarde, they speak in memes but their spirit is ancient &amp; noble. https://t.co/5rLDKCkDaD"
2806,2021-04-01 03:28:33+00:00,"NEW PROFILE PICTURE! 

Thank you @fvckrender for this incredible birthday gift. My @larvalabs #Cryptopunk #235 is immortalized forever in #Fvckrenderverse now. This has been the best birthday, appreciate everyones support :) Here's to another incredible year of NFTs https://t.co/OYQao85qNT"
2807,2021-04-01 02:21:54+00:00,"🎉SOLD🎉

#DreamPunks #11 and #21 acquired by banzaai!!

2 of my favourite punks for sure. They definitely belong in the Dreamscape!

#NFT #NFTs  #NFTcollectors #Opensea  #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #NFTcollectibles https://t.co/7oP1LcbYcN"
2808,2021-04-01 02:01:47+00:00,"With my new CryptoPunk I am fully taking on my meta verse identity and updating my avatar.

Face Plant by @money_alotta was my first 1/1 I acquired and has been my avatar for the past few months and it will always have a special place in my heart ❤️ https://t.co/3w0a0Xe2d5"
2809,2021-04-01 00:40:03+00:00,Cryptopunk tattoos will be the top signal
2810,2021-03-31 23:14:44+00:00,"Newly minted. - Stash Punks -
Stash found its way onto Crypto Punks. 

Crypto Punk #1 (First CryptoPunk)
Crypto Punk #3100 (sold for 4400 ETH) 
Crypto Punk #3313 (Stash’s fav) 

👉🏼https://t.co/kpY1TFE6HT
#nftcollector #NFTcollectibles #NFTs #nft #cryptopunks #NFTCommunity https://t.co/cxpnbeWWoL"
2811,2021-03-31 22:45:21+00:00,"Ideas we discussed with @decentralion:

There should be a cryptopunk gated chat.

Maybe @collab_land_ can make it?"
2812,2021-03-31 22:01:51+00:00,"CryptoPunk #635 is now smiling
It's an Alien with horror smile
https://t.co/1sCCbFMzzT
#nfts #nftart #NFTcollectables #NFTcollection #pixelart #NFTcollectible #nftcollectors #nftcollector #cryptoart"
2813,2021-03-31 21:27:55+00:00,"🎊🎊SOLD!🎊🎊

#ImpastoPunks #047 acquired by @quantbike !!!
🔥🔥🔥🔥🔥🔥

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/Le01FjEPOb"
2814,2021-03-31 20:50:17+00:00,"More #HEX content?

- LJCrypto
https://t.co/KFeMj7fov9
- HEX futures
https://t.co/lsNbgUqjyE
- Matty Crypto
https://t.co/AWvu47REAB
- Cryptopunk
https://t.co/aY1HtTJjIA
- FreedomTV
https://t.co/izpy4DUkEw
- Decentralized Finance Hungary
https://t.co/jBCsQFM5w7

Like and comment! https://t.co/AIoOUADmW6"
2815,2021-03-31 20:19:12+00:00,"🔥🔥SOLD!🔥🔥

#ImpastoPunks #046 acquired by @oj_top !!!
🔥🔥VR FIRE🔥🔥

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/4G8qSoJS7W"
2816,2021-03-31 19:34:51+00:00,@birthmark_tv @Gambitvvs @hirst_official @garyvee @DaBabyDaBaby @ZssBecker Put a CryptoPunk or Hashmask in this and let's see that.
2817,2021-03-31 18:58:08+00:00,"🎊🎊!SOLD!🎊🎊

#ImpastoPunks #045 acquired by @artbygarray!!!
🔥🔥🔥🔥

#BeanieGang

#NFT #NFTs #Altpunks #cryptopunks #Cryptopunk #nftart #NFTCommunity #NFTartist #Opensea #NFTcollectibles https://t.co/x70yUf29Ue"
2818,2021-03-31 17:31:55+00:00,"Love these creative variations on the ""cryptopunk"" genre as well. Check out these sweet ""neon punks"" from @neonpunks_  and ""van gogh punks"" from @cryptorarity https://t.co/6u2hqugyR0"
2819,2021-03-31 17:25:38+00:00,"I really like how creative the ""cryptopunk"" market has gotten. Found these from @PaintyPunks  the other day. A refreshing change to the cryptopunk genre! https://t.co/nHX0B8axcw"
